Genes dropped due to baseline enrichment beneath the 0.05 percentile and below1mean value
gene_name	low_baseline_mark
TTC6	h3k27me3_body
TTC7A	h3k27me3_body
TTC7B	h3k27me3_body
TTC8	h3k27me3_body
TTC9	h3k27me3_body
TTC9B	h3k27me3_body
TTC9C	h3k27me3_body
TTF1	h3k27me3_body
TTF2	h3k27me3_body
TTI1	h3k27me3_body
TTI2	h3k27me3_body
TTK	h3k27me3_body
TTL	h3k27me3_body
TTLL1	h3k27me3_body
TTLL10	h3k27me3_body
TTLL11	h3k27me3_body
TTLL12	h3k27me3_body
TTLL2	h3k27me3_body
TTLL3	h3k27me3_body
TTLL4	h3k27me3_body
TTLL5	h3k27me3_body
TTLL6	h3k27me3_body
TTLL7	h3k27me3_body
TTLL9	h3k27me3_body
TTN	h3k27me3_body
TTN-AS1	h3k27me3_body
TTPA	h3k27me3_body
TTPAL	h3k27me3_body
TTR	h3k27me3_body
TTTY1	h3k27me3_body
TTTY10	h3k27me3_body
TTTY11	h3k27me3_body
TTTY12	h3k27me3_body
TTTY13	h3k27me3_body
TTTY14	h3k27me3_body
TTTY15	h3k27me3_body
TTTY16	h3k27me3_body
TTTY17A	h3k27me3_body
TTTY17B	h3k27me3_body
TTTY17C	h3k27me3_body
TTTY18	h3k27me3_body
TTTY19	h3k27me3_body
TTTY1B	h3k27me3_body
TTTY2	h3k27me3_body
TTTY20	h3k27me3_body
TTTY21	h3k27me3_body
TTTY21B	h3k27me3_body
TTTY22	h3k27me3_body
TTTY23	h3k27me3_body
TTTY23B	h3k27me3_body
TTTY2B	h3k27me3_body
TTTY3	h3k27me3_body
TTTY3B	h3k27me3_body
TTTY4	h3k27me3_body
TTTY4B	h3k27me3_body
TTTY4C	h3k27me3_body
TTTY5	h3k27me3_body
TTTY6	h3k27me3_body
TTTY6B	h3k27me3_body
TTTY7	h3k27me3_body
TTTY7B	h3k27me3_body
TTTY8	h3k27me3_body
TTTY8B	h3k27me3_body
TTTY9A	h3k27me3_body
TTTY9B	h3k27me3_body
TTYH1	h3k27me3_body
TTYH2	h3k27me3_body
TTYH3	h3k27me3_body
TUB	h3k27me3_body
TUB-AS1	h3k27me3_body
TUBA1A	h3k27me3_body
TUBA1B	h3k27me3_body
TUBA1C	h3k27me3_body
TUBA3C	h3k27me3_body
TUBA3D	h3k27me3_body
TUBA3E	h3k27me3_body
TUBA3FP	h3k27me3_body
TUBA4A	h3k27me3_body
TUBA4B	h3k27me3_body
TUBA8	h3k27me3_body
TUBAL3	h3k27me3_body
TUBB	h3k27me3_body
TUBB1	h3k27me3_body
TUBB2A	h3k27me3_body
TUBB2B	h3k27me3_body
TUBB3	h3k27me3_body
TUBB4A	h3k27me3_body
TUBB4B	h3k27me3_body
TUBB6	h3k27me3_body
TUBB8	h3k27me3_body
TUBBP5	h3k27me3_body
TUBD1	h3k27me3_body
TUBE1	h3k27me3_body
TUBG1	h3k27me3_body
TUBG2	h3k27me3_body
TUBGCP2	h3k27me3_body
TUBGCP3	h3k27me3_body
TUBGCP6	h3k27me3_body
TUFM	h3k27me3_body
TUFT1	h3k27me3_body
TUG1	h3k27me3_body
TULP1	h3k27me3_body
TULP2	h3k27me3_body
TULP3	h3k27me3_body
TULP4	h3k27me3_body
TUNAR	h3k27me3_body
TUSC1	h3k27me3_body
TUSC2	h3k27me3_body
TUSC3	h3k27me3_body
TUSC5	h3k27me3_body
TUSC7	h3k27me3_body
TUSC8	h3k27me3_body
TUT1	h3k27me3_body
TVP23A	h3k27me3_body
TVP23B	h3k27me3_body
TVP23C	h3k27me3_body
TVP23C-CDRT4	h3k27me3_body
TWF1	h3k27me3_body
TWF2	h3k27me3_body
TWIST1	h3k27me3_body
TWIST2	h3k27me3_body
TWISTNB	h3k27me3_body
TWSG1	h3k27me3_body
TXK	h3k27me3_body
TXLNA	h3k27me3_body
TXLNB	h3k27me3_body
TXLNG	h3k27me3_body
TXLNGY	h3k27me3_body
TXN	h3k27me3_body
TXN2	h3k27me3_body
TXNDC11	h3k27me3_body
TXNDC12	h3k27me3_body
TXNDC12-AS1	h3k27me3_body
TXNDC15	h3k27me3_body
TXNDC16	h3k27me3_body
TXNDC17	h3k27me3_body
TXNDC2	h3k27me3_body
TXNDC5	h3k27me3_body
TXNDC8	h3k27me3_body
TXNDC9	h3k27me3_body
TXNIP	h3k27me3_body
TXNL1	h3k27me3_body
TXNL4A	h3k27me3_body
TXNL4B	h3k27me3_body
TXNRD1	h3k27me3_body
TXNRD2	h3k27me3_body
TXNRD3	h3k27me3_body
TXNRD3NB	h3k27me3_body
TYK2	h3k27me3_body
TYMP	h3k27me3_body
TYMS	h3k27me3_body
TYMSOS	h3k27me3_body
TYR	h3k27me3_body
TYROBP	h3k27me3_body
TYRP1	h3k27me3_body
TYSND1	h3k27me3_body
TYW1	h3k27me3_body
TYW1B	h3k27me3_body
TYW3	h3k27me3_body
TYW5	h3k27me3_body
U2AF1	h3k27me3_body
U2AF1L4	h3k27me3_body
U2AF1L5	h3k27me3_body
U2AF2	h3k27me3_body
U2SURP	h3k27me3_body
UAP1	h3k27me3_body
UAP1L1	h3k27me3_body
UBA1	h3k27me3_body
UBA2	h3k27me3_body
UBA3	h3k27me3_body
UBA5	h3k27me3_body
UBA52	h3k27me3_body
UBA6	h3k27me3_body
UBA6-AS1	h3k27me3_body
UBA7	h3k27me3_body
UBAC1	h3k27me3_body
UBAC2	h3k27me3_body
UBAC2-AS1	h3k27me3_body
UBALD1	h3k27me3_body
UBALD2	h3k27me3_body
UBAP1	h3k27me3_body
UBAP2	h3k27me3_body
UBAP2L	h3k27me3_body
UBASH3A	h3k27me3_body
UBASH3B	h3k27me3_body
UBB	h3k27me3_body
UBC	h3k27me3_body
UBD	h3k27me3_body
UBE2A	h3k27me3_body
UBE2B	h3k27me3_body
UBE2C	h3k27me3_body
UBE2D1	h3k27me3_body
UBE2D2	h3k27me3_body
UBE2D3	h3k27me3_body
UBE2D4	h3k27me3_body
UBE2DNL	h3k27me3_body
UBE2E1	h3k27me3_body
UBE2E1-AS1	h3k27me3_body
UBE2E2	h3k27me3_body
UBE2E2-AS1	h3k27me3_body
UBE2E3	h3k27me3_body
UBE2E4P	h3k27me3_body
UBE2F	h3k27me3_body
UBE2F-SCLY	h3k27me3_body
UBE2G1	h3k27me3_body
UBE2G2	h3k27me3_body
UBE2H	h3k27me3_body
UBE2I	h3k27me3_body
UBE2J1	h3k27me3_body
UBE2J2	h3k27me3_body
UBE2K	h3k27me3_body
UBE2L3	h3k27me3_body
UBE2L6	h3k27me3_body
UBE2M	h3k27me3_body
UBE2MP1	h3k27me3_body
UBE2N	h3k27me3_body
UBE2NL	h3k27me3_body
UBE2O	h3k27me3_body
UBE2Q1	h3k27me3_body
UBE2Q1-AS1	h3k27me3_body
UBE2QL1	h3k27me3_body
UBE2R2	h3k27me3_body
UBE2S	h3k27me3_body
UBE2T	h3k27me3_body
UBE2U	h3k27me3_body
UBE2V1	h3k27me3_body
UBE2V2	h3k27me3_body
UBE2W	h3k27me3_body
UBE2Z	h3k27me3_body
UBE3B	h3k27me3_body
UBE3C	h3k27me3_body
UBE3D	h3k27me3_body
UBE4A	h3k27me3_body
UBE4B	h3k27me3_body
UBFD1	h3k27me3_body
UBIAD1	h3k27me3_body
UBL3	h3k27me3_body
UBL4A	h3k27me3_body
UBL4B	h3k27me3_body
UBL5	h3k27me3_body
UBLCP1	h3k27me3_body
UBN1	h3k27me3_body
UBN2	h3k27me3_body
UBOX5	h3k27me3_body
UBOX5-AS1	h3k27me3_body
UBP1	h3k27me3_body
UBQLN1	h3k27me3_body
UBQLN2	h3k27me3_body
UBQLN3	h3k27me3_body
UBQLN4	h3k27me3_body
UBQLNL	h3k27me3_body
UBR2	h3k27me3_body
UBR3	h3k27me3_body
UBR4	h3k27me3_body
UBR5	h3k27me3_body
UBR5-AS1	h3k27me3_body
UBR7	h3k27me3_body
UBTD1	h3k27me3_body
UBTD2	h3k27me3_body
UBTF	h3k27me3_body
UBTFL1	h3k27me3_body
UBXN1	h3k27me3_body
UBXN10	h3k27me3_body
UBXN10-AS1	h3k27me3_body
UBXN11	h3k27me3_body
UBXN2A	h3k27me3_body
UBXN2B	h3k27me3_body
UBXN4	h3k27me3_body
UBXN6	h3k27me3_body
UBXN7	h3k27me3_body
UBXN7-AS1	h3k27me3_body
UBXN8	h3k27me3_body
UCA1	h3k27me3_body
UCHL1	h3k27me3_body
UCHL1-AS1	h3k27me3_body
UCHL3	h3k27me3_body
UCHL5	h3k27me3_body
UCK1	h3k27me3_body
UCK2	h3k27me3_body
UCKL1	h3k27me3_body
UCKL1-AS1	h3k27me3_body
UCMA	h3k27me3_body
UCN	h3k27me3_body
UCN2	h3k27me3_body
UCN3	h3k27me3_body
UCP1	h3k27me3_body
UCP2	h3k27me3_body
UCP3	h3k27me3_body
UEVLD	h3k27me3_body
UFC1	h3k27me3_body
UFD1L	h3k27me3_body
UFL1	h3k27me3_body
UFM1	h3k27me3_body
UFSP1	h3k27me3_body
UFSP2	h3k27me3_body
UG0898H09	h3k27me3_body
UGCG	h3k27me3_body
UGDH	h3k27me3_body
UGDH-AS1	h3k27me3_body
UGGT1	h3k27me3_body
UGGT2	h3k27me3_body
UGP2	h3k27me3_body
UGT1A1	h3k27me3_body
UGT1A10	h3k27me3_body
UGT1A3	h3k27me3_body
UGT1A4	h3k27me3_body
UGT1A5	h3k27me3_body
UGT1A6	h3k27me3_body
UGT1A7	h3k27me3_body
UGT1A8	h3k27me3_body
UGT1A9	h3k27me3_body
UGT2A1	h3k27me3_body
UGT2A2	h3k27me3_body
UGT2A3	h3k27me3_body
UGT2B10	h3k27me3_body
UGT2B11	h3k27me3_body
UGT2B15	h3k27me3_body
UGT2B17	h3k27me3_body
UGT2B28	h3k27me3_body
UGT2B4	h3k27me3_body
UGT2B7	h3k27me3_body
UGT3A1	h3k27me3_body
UGT3A2	h3k27me3_body
UGT8	h3k27me3_body
UHMK1	h3k27me3_body
UHRF1	h3k27me3_body
UHRF1BP1	h3k27me3_body
UHRF1BP1L	h3k27me3_body
UHRF2	h3k27me3_body
UIMC1	h3k27me3_body
ULBP1	h3k27me3_body
ULBP2	h3k27me3_body
ULBP3	h3k27me3_body
ULK1	h3k27me3_body
ULK2	h3k27me3_body
ULK4	h3k27me3_body
UMAD1	h3k27me3_body
UMOD	h3k27me3_body
UMODL1	h3k27me3_body
UMODL1-AS1	h3k27me3_body
UMPS	h3k27me3_body
UNC119	h3k27me3_body
UNC119B	h3k27me3_body
UNC13A	h3k27me3_body
UNC13B	h3k27me3_body
UNC13D	h3k27me3_body
UNC45B	h3k27me3_body
UNC50	h3k27me3_body
UNC5A	h3k27me3_body
UNC5B	h3k27me3_body
UNC5B-AS1	h3k27me3_body
UNC5C	h3k27me3_body
UNC5CL	h3k27me3_body
UNC5D	h3k27me3_body
UNC79	h3k27me3_body
UNC80	h3k27me3_body
UNC93A	h3k27me3_body
UNC93B1	h3k27me3_body
UNCX	h3k27me3_body
UNG	h3k27me3_body
UNK	h3k27me3_body
UNKL	h3k27me3_body
UNQ6494	h3k27me3_body
UOX	h3k27me3_body
UPB1	h3k27me3_body
UPF1	h3k27me3_body
UPF2	h3k27me3_body
UPF3A	h3k27me3_body
UPF3B	h3k27me3_body
UPK1A	h3k27me3_body
UPK1A-AS1	h3k27me3_body
UPK1B	h3k27me3_body
UPK2	h3k27me3_body
UPK3A	h3k27me3_body
UPK3B	h3k27me3_body
UPK3BL	h3k27me3_body
UPP1	h3k27me3_body
UPP2	h3k27me3_body
UPRT	h3k27me3_body
UQCC1	h3k27me3_body
UQCC2	h3k27me3_body
UQCC3	h3k27me3_body
UQCR10	h3k27me3_body
UQCR11	h3k27me3_body
UQCRB	h3k27me3_body
UQCRBP1	h3k27me3_body
UQCRC1	h3k27me3_body
UQCRC2	h3k27me3_body
UQCRFS1	h3k27me3_body
UQCRH	h3k27me3_body
UQCRHL	h3k27me3_body
UQCRQ	h3k27me3_body
URAD	h3k27me3_body
URAHP	h3k27me3_body
URB1	h3k27me3_body
URB1-AS1	h3k27me3_body
URB2	h3k27me3_body
URGCP	h3k27me3_body
URGCP-MRPS24	h3k27me3_body
URI1	h3k27me3_body
URM1	h3k27me3_body
UROC1	h3k27me3_body
UROD	h3k27me3_body
UROS	h3k27me3_body
USB1	h3k27me3_body
USE1	h3k27me3_body
USF1	h3k27me3_body
USF2	h3k27me3_body
USF3	h3k27me3_body
USH1C	h3k27me3_body
USH1G	h3k27me3_body
USH2A	h3k27me3_body
USHBP1	h3k27me3_body
USMG5	h3k27me3_body
USO1	h3k27me3_body
USP1	h3k27me3_body
USP10	h3k27me3_body
USP11	h3k27me3_body
USP12	h3k27me3_body
USP12-AS1	h3k27me3_body
USP12-AS2	h3k27me3_body
USP13	h3k27me3_body
USP14	h3k27me3_body
USP15	h3k27me3_body
USP16	h3k27me3_body
USP17L1	h3k27me3_body
USP17L10	h3k27me3_body
USP17L11	h3k27me3_body
USP17L12	h3k27me3_body
USP17L13	h3k27me3_body
USP17L15	h3k27me3_body
USP17L17	h3k27me3_body
USP17L18	h3k27me3_body
USP17L19	h3k27me3_body
USP17L2	h3k27me3_body
USP17L20	h3k27me3_body
USP17L21	h3k27me3_body
USP17L22	h3k27me3_body
USP17L24	h3k27me3_body
USP17L25	h3k27me3_body
USP17L26	h3k27me3_body
USP17L27	h3k27me3_body
USP17L28	h3k27me3_body
USP17L29	h3k27me3_body
USP17L3	h3k27me3_body
USP17L30	h3k27me3_body
USP17L4	h3k27me3_body
USP17L5	h3k27me3_body
USP17L6P	h3k27me3_body
USP17L7	h3k27me3_body
USP17L8	h3k27me3_body
USP17L9P	h3k27me3_body
USP18	h3k27me3_body
USP19	h3k27me3_body
USP2	h3k27me3_body
USP2-AS1	h3k27me3_body
USP20	h3k27me3_body
USP21	h3k27me3_body
USP22	h3k27me3_body
USP24	h3k27me3_body
USP25	h3k27me3_body
USP26	h3k27me3_body
USP27X	h3k27me3_body
USP27X-AS1	h3k27me3_body
USP28	h3k27me3_body
USP29	h3k27me3_body
USP30	h3k27me3_body
USP30-AS1	h3k27me3_body
USP31	h3k27me3_body
USP32	h3k27me3_body
USP32P1	h3k27me3_body
USP32P2	h3k27me3_body
USP33	h3k27me3_body
USP34	h3k27me3_body
USP35	h3k27me3_body
USP36	h3k27me3_body
USP37	h3k27me3_body
USP38	h3k27me3_body
USP39	h3k27me3_body
USP4	h3k27me3_body
USP40	h3k27me3_body
USP42	h3k27me3_body
USP43	h3k27me3_body
USP44	h3k27me3_body
USP45	h3k27me3_body
USP46	h3k27me3_body
USP46-AS1	h3k27me3_body
USP47	h3k27me3_body
USP48	h3k27me3_body
USP49	h3k27me3_body
USP5	h3k27me3_body
USP51	h3k27me3_body
USP53	h3k27me3_body
USP54	h3k27me3_body
USP6	h3k27me3_body
USP6NL	h3k27me3_body
USP7	h3k27me3_body
USP9X	h3k27me3_body
USP9Y	h3k27me3_body
USPL1	h3k27me3_body
UST	h3k27me3_body
UST-AS1	h3k27me3_body
UTAT33	h3k27me3_body
UTF1	h3k27me3_body
UTP11	h3k27me3_body
UTP14A	h3k27me3_body
UTP14C	h3k27me3_body
UTP15	h3k27me3_body
UTP18	h3k27me3_body
UTP20	h3k27me3_body
UTP23	h3k27me3_body
UTP3	h3k27me3_body
UTP4	h3k27me3_body
UTP6	h3k27me3_body
UTRN	h3k27me3_body
UTS2	h3k27me3_body
UTS2B	h3k27me3_body
UTS2R	h3k27me3_body
UTY	h3k27me3_body
UVRAG	h3k27me3_body
UVSSA	h3k27me3_body
UXS1	h3k27me3_body
UXT	h3k27me3_body
UXT-AS1	h3k27me3_body
VAC14	h3k27me3_body
VAC14-AS1	h3k27me3_body
VAMP1	h3k27me3_body
VAMP2	h3k27me3_body
VAMP3	h3k27me3_body
VAMP4	h3k27me3_body
VAMP5	h3k27me3_body
VAMP7	h3k27me3_body
VAMP7	h3k27me3_body
VAMP8	h3k27me3_body
VANGL1	h3k27me3_body
VANGL2	h3k27me3_body
VAPA	h3k27me3_body
VAPB	h3k27me3_body
VARS	h3k27me3_body
VARS2	h3k27me3_body
VASH1	h3k27me3_body
VASH2	h3k27me3_body
VASN	h3k27me3_body
VASP	h3k27me3_body
VAT1	h3k27me3_body
VAT1L	h3k27me3_body
VAV1	h3k27me3_body
VAV2	h3k27me3_body
VAV3	h3k27me3_body
VAV3-AS1	h3k27me3_body
VAX1	h3k27me3_body
VAX2	h3k27me3_body
VBP1	h3k27me3_body
VCAM1	h3k27me3_body
VCAN	h3k27me3_body
VCL	h3k27me3_body
VCP	h3k27me3_body
VCPIP1	h3k27me3_body
VCPKMT	h3k27me3_body
VCX	h3k27me3_body
VCX2	h3k27me3_body
VCX3A	h3k27me3_body
VCX3B	h3k27me3_body
VCY	h3k27me3_body
VCY1B	h3k27me3_body
VDAC1	h3k27me3_body
VDAC2	h3k27me3_body
VDAC3	h3k27me3_body
VDR	h3k27me3_body
VEGFA	h3k27me3_body
VEGFB	h3k27me3_body
VEGFC	h3k27me3_body
VENTX	h3k27me3_body
VENTXP1	h3k27me3_body
VENTXP7	h3k27me3_body
VEPH1	h3k27me3_body
VEZF1	h3k27me3_body
VEZT	h3k27me3_body
VGF	h3k27me3_body
VGLL1	h3k27me3_body
VGLL2	h3k27me3_body
VGLL3	h3k27me3_body
VGLL4	h3k27me3_body
VHL	h3k27me3_body
VHLL	h3k27me3_body
VIL1	h3k27me3_body
VILL	h3k27me3_body
VIM	h3k27me3_body
VIM-AS1	h3k27me3_body
VIP	h3k27me3_body
VIPAS39	h3k27me3_body
VIPR1	h3k27me3_body
VIPR1-AS1	h3k27me3_body
VIPR2	h3k27me3_body
VIT	h3k27me3_body
VKORC1	h3k27me3_body
VKORC1L1	h3k27me3_body
VLDLR	h3k27me3_body
VLDLR-AS1	h3k27me3_body
VMA21	h3k27me3_body
VMAC	h3k27me3_body
VMO1	h3k27me3_body
VMP1	h3k27me3_body
VN1R1	h3k27me3_body
VN1R10P	h3k27me3_body
VN1R2	h3k27me3_body
VN1R4	h3k27me3_body
VN1R5	h3k27me3_body
VNN1	h3k27me3_body
VNN2	h3k27me3_body
VNN3	h3k27me3_body
VOPP1	h3k27me3_body
VPREB1	h3k27me3_body
VPREB3	h3k27me3_body
VPS11	h3k27me3_body
VPS13A	h3k27me3_body
VPS13A-AS1	h3k27me3_body
VPS13B	h3k27me3_body
VPS13D	h3k27me3_body
VPS16	h3k27me3_body
VPS25	h3k27me3_body
VPS26A	h3k27me3_body
VPS26B	h3k27me3_body
VPS28	h3k27me3_body
VPS29	h3k27me3_body
VPS33A	h3k27me3_body
VPS35	h3k27me3_body
VPS36	h3k27me3_body
VPS37A	h3k27me3_body
VPS37B	h3k27me3_body
VPS37C	h3k27me3_body
VPS37D	h3k27me3_body
VPS41	h3k27me3_body
VPS45	h3k27me3_body
VPS4A	h3k27me3_body
VPS4B	h3k27me3_body
VPS50	h3k27me3_body
VPS51	h3k27me3_body
VPS52	h3k27me3_body
VPS53	h3k27me3_body
VPS54	h3k27me3_body
VPS72	h3k27me3_body
VPS8	h3k27me3_body
VPS9D1	h3k27me3_body
VPS9D1-AS1	h3k27me3_body
VRK1	h3k27me3_body
VRK2	h3k27me3_body
VRK3	h3k27me3_body
VRTN	h3k27me3_body
VSIG1	h3k27me3_body
VSIG10	h3k27me3_body
VSIG10L	h3k27me3_body
VSIG2	h3k27me3_body
VSIG4	h3k27me3_body
VSIG8	h3k27me3_body
VSNL1	h3k27me3_body
VSTM1	h3k27me3_body
VSTM2A	h3k27me3_body
VSTM2A-OT1	h3k27me3_body
VSTM2B	h3k27me3_body
VSTM2L	h3k27me3_body
VSTM4	h3k27me3_body
VSTM5	h3k27me3_body
VSX1	h3k27me3_body
VSX2	h3k27me3_body
VTA1	h3k27me3_body
VTCN1	h3k27me3_body
VTI1A	h3k27me3_body
VTI1B	h3k27me3_body
VTN	h3k27me3_body
VTRNA1-1	h3k27me3_body
VTRNA1-2	h3k27me3_body
VTRNA1-3	h3k27me3_body
VTRNA2-1	h3k27me3_body
VWA1	h3k27me3_body
VWA2	h3k27me3_body
VWA3A	h3k27me3_body
VWA3B	h3k27me3_body
VWA5A	h3k27me3_body
VWA5B1	h3k27me3_body
VWA5B2	h3k27me3_body
VWA7	h3k27me3_body
VWA8	h3k27me3_body
VWA8-AS1	h3k27me3_body
VWC2	h3k27me3_body
VWC2L	h3k27me3_body
VWC2L-IT1	h3k27me3_body
VWCE	h3k27me3_body
VWDE	h3k27me3_body
VWF	h3k27me3_body
WAC	h3k27me3_body
WAC-AS1	h3k27me3_body
WAPL	h3k27me3_body
WARS	h3k27me3_body
WARS2	h3k27me3_body
WARS2-IT1	h3k27me3_body
WAS	h3k27me3_body
WASF1	h3k27me3_body
WASF2	h3k27me3_body
WASF3	h3k27me3_body
WASH1	h3k27me3_body
WASH2P	h3k27me3_body
WASH5P	h3k27me3_body
WASH7P	h3k27me3_body
WASIR1	h3k27me3_body
WASIR1	h3k27me3_body
WASIR2	h3k27me3_body
WASL	h3k27me3_body
WBP1	h3k27me3_body
WBP11	h3k27me3_body
WBP11P1	h3k27me3_body
WBP1L	h3k27me3_body
WBP2	h3k27me3_body
WBP2NL	h3k27me3_body
WBP4	h3k27me3_body
WBSCR17	h3k27me3_body
WBSCR22	h3k27me3_body
WBSCR27	h3k27me3_body
WBSCR28	h3k27me3_body
WDCP	h3k27me3_body
WDFY1	h3k27me3_body
WDFY2	h3k27me3_body
WDFY3	h3k27me3_body
WDFY3-AS2	h3k27me3_body
WDFY4	h3k27me3_body
WDHD1	h3k27me3_body
WDPCP	h3k27me3_body
WDR1	h3k27me3_body
WDR11	h3k27me3_body
WDR11-AS1	h3k27me3_body
WDR12	h3k27me3_body
WDR13	h3k27me3_body
WDR17	h3k27me3_body
WDR18	h3k27me3_body
WDR19	h3k27me3_body
WDR20	h3k27me3_body
WDR24	h3k27me3_body
WDR25	h3k27me3_body
WDR26	h3k27me3_body
WDR27	h3k27me3_body
WDR3	h3k27me3_body
WDR31	h3k27me3_body
WDR33	h3k27me3_body
WDR34	h3k27me3_body
WDR35	h3k27me3_body
WDR36	h3k27me3_body
WDR37	h3k27me3_body
WDR38	h3k27me3_body
WDR4	h3k27me3_body
WDR41	h3k27me3_body
WDR43	h3k27me3_body
WDR44	h3k27me3_body
WDR45	h3k27me3_body
WDR45B	h3k27me3_body
WDR46	h3k27me3_body
WDR47	h3k27me3_body
WDR48	h3k27me3_body
WDR49	h3k27me3_body
WDR5	h3k27me3_body
WDR53	h3k27me3_body
WDR54	h3k27me3_body
WDR55	h3k27me3_body
WDR59	h3k27me3_body
WDR5B	h3k27me3_body
WDR6	h3k27me3_body
WDR60	h3k27me3_body
WDR62	h3k27me3_body
WDR63	h3k27me3_body
WDR64	h3k27me3_body
WDR66	h3k27me3_body
WDR7	h3k27me3_body
WDR70	h3k27me3_body
WDR74	h3k27me3_body
WDR75	h3k27me3_body
WDR77	h3k27me3_body
WDR78	h3k27me3_body
WDR81	h3k27me3_body
WDR82	h3k27me3_body
WDR83	h3k27me3_body
WDR83OS	h3k27me3_body
WDR86	h3k27me3_body
WDR86-AS1	h3k27me3_body
WDR87	h3k27me3_body
WDR88	h3k27me3_body
WDR89	h3k27me3_body
WDR90	h3k27me3_body
WDR91	h3k27me3_body
WDR92	h3k27me3_body
WDR97	h3k27me3_body
WDSUB1	h3k27me3_body
WDTC1	h3k27me3_body
WDYHV1	h3k27me3_body
WEE1	h3k27me3_body
WEE2	h3k27me3_body
WEE2-AS1	h3k27me3_body
WFDC1	h3k27me3_body
WFDC10A	h3k27me3_body
WFDC10B	h3k27me3_body
WFDC11	h3k27me3_body
WFDC12	h3k27me3_body
WFDC13	h3k27me3_body
WFDC2	h3k27me3_body
WFDC21P	h3k27me3_body
WFDC3	h3k27me3_body
WFDC5	h3k27me3_body
WFDC6	h3k27me3_body
WFDC8	h3k27me3_body
WFDC9	h3k27me3_body
WFIKKN1	h3k27me3_body
WFIKKN2	h3k27me3_body
WFS1	h3k27me3_body
WHRN	h3k27me3_body
WHSC1	h3k27me3_body
WHSC1L1	h3k27me3_body
WI2-2373I1.2	h3k27me3_body
WIF1	h3k27me3_body
WIPF1	h3k27me3_body
WIPF2	h3k27me3_body
WIPF3	h3k27me3_body
WIPI1	h3k27me3_body
WIPI2	h3k27me3_body
WISP1	h3k27me3_body
WISP2	h3k27me3_body
WISP3	h3k27me3_body
WIZ	h3k27me3_body
WLS	h3k27me3_body
WNK1	h3k27me3_body
WNK2	h3k27me3_body
WNK3	h3k27me3_body
WNK4	h3k27me3_body
WNT1	h3k27me3_body
WNT10A	h3k27me3_body
WNT10B	h3k27me3_body
WNT11	h3k27me3_body
WNT16	h3k27me3_body
WNT2	h3k27me3_body
WNT2B	h3k27me3_body
WNT3	h3k27me3_body
WNT3A	h3k27me3_body
WNT4	h3k27me3_body
WNT5A	h3k27me3_body
WNT5B	h3k27me3_body
WNT6	h3k27me3_body
WNT7A	h3k27me3_body
WNT7B	h3k27me3_body
WNT8A	h3k27me3_body
WNT8B	h3k27me3_body
WNT9A	h3k27me3_body
WNT9B	h3k27me3_body
WRAP53	h3k27me3_body
WRAP73	h3k27me3_body
WRB	h3k27me3_body
WRB-SH3BGR	h3k27me3_body
WRN	h3k27me3_body
WRNIP1	h3k27me3_body
WSB1	h3k27me3_body
WSB2	h3k27me3_body
WSCD1	h3k27me3_body
WSCD2	h3k27me3_body
WSPAR	h3k27me3_body
WT1	h3k27me3_body
WT1-AS	h3k27me3_body
WTAP	h3k27me3_body
WTAPP1	h3k27me3_body
WTH3DI	h3k27me3_body
WTIP	h3k27me3_body
WWC1	h3k27me3_body
WWC2	h3k27me3_body
WWC2-AS1	h3k27me3_body
WWC2-AS2	h3k27me3_body
WWC3	h3k27me3_body
WWOX	h3k27me3_body
WWP1	h3k27me3_body
WWP2	h3k27me3_body
WWTR1	h3k27me3_body
WWTR1-AS1	h3k27me3_body
XAB2	h3k27me3_body
XACT	h3k27me3_body
XAF1	h3k27me3_body
XAGE1B	h3k27me3_body
XAGE1E	h3k27me3_body
XAGE2	h3k27me3_body
XAGE3	h3k27me3_body
XAGE5	h3k27me3_body
XBP1	h3k27me3_body
XCL1	h3k27me3_body
XCL2	h3k27me3_body
XCR1	h3k27me3_body
XDH	h3k27me3_body
XG	h3k27me3_body
XGY2	h3k27me3_body
XGY2	h3k27me3_body
XIAP	h3k27me3_body
XIRP1	h3k27me3_body
XIRP2	h3k27me3_body
XIRP2-AS1	h3k27me3_body
XIST	h3k27me3_body
XK	h3k27me3_body
XKR3	h3k27me3_body
XKR4	h3k27me3_body
XKR5	h3k27me3_body
XKR6	h3k27me3_body
XKR7	h3k27me3_body
XKR8	h3k27me3_body
XKR9	h3k27me3_body
XKRX	h3k27me3_body
XKRY	h3k27me3_body
XKRY2	h3k27me3_body
XLOC_007697	h3k27me3_body
XLOC_008559	h3k27me3_body
XLOC_009911	h3k27me3_body
XPA	h3k27me3_body
XPC	h3k27me3_body
XPNPEP1	h3k27me3_body
XPNPEP2	h3k27me3_body
XPNPEP3	h3k27me3_body
XPO1	h3k27me3_body
XPO4	h3k27me3_body
XPO5	h3k27me3_body
XPO6	h3k27me3_body
XPO7	h3k27me3_body
XPOT	h3k27me3_body
XPR1	h3k27me3_body
XRCC1	h3k27me3_body
XRCC2	h3k27me3_body
XRCC3	h3k27me3_body
XRCC4	h3k27me3_body
XRCC5	h3k27me3_body
XRCC6	h3k27me3_body
XRCC6P5	h3k27me3_body
XRN1	h3k27me3_body
XRN2	h3k27me3_body
XRRA1	h3k27me3_body
XXYLT1	h3k27me3_body
XXYLT1-AS1	h3k27me3_body
XXYLT1-AS2	h3k27me3_body
